VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRUC:ZC_ZPRUC	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2023012	1000000675	234192	45317054	Komerční banka, a.s.	Ú	financování rekonstrukce místní komunikace včetně dešťové kanalizace a přípojek	CZK	3,55%	20220127	20371231	1	10000000	8991453.07	1654237	366610.9	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000676	234214	1350	Československá obchodní banka, a. s.	Ú	Revitalizace kotelen ZŠ a MŠ  - původně odložená splatnost, pohledávka  postoupena ČSOB, a.s.	CZK	2,48	20170830	20280930	1	5167426	5167426	2422472.19	516031.31	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000676	234214	1350	Československá obchodní banka, a. s.	Ú	Rozšíření kapacity ZŠ Buštěhrad	CZK	PRIBOR-3měs. + 0,3 % p.a.	20160223	20301227	1	30000000	30000000	15600000	3854576.37	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000677	234222	45244782	Česká spořitelna, a.s.	Ú	novostavba Mš	CZK	0,67%p.a.	20121211	20240201	1	6000000	5362613	5362613	387847.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000677	234222	45317054	Komerční banka, a.s.	Ú	regenerace budovy staré fary na obecní úřad	CZK	2,02%p.a.	20210927	20310930	1	6000000	6000000	833340	196388.81	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000677	234222	25672720	MONETA Money Bank, a.s.	Ú	obnova povrchu MK K Panelce	CZK	1,65%p.a.	20180926	20250120	1	3000000	3000000	2458353	156677.35	MONETA Money Bank, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000680	234273	45317054	Komerční banka, a.s.	Ú	Přístavba ZŠ a MŠ Doksy	CZK	3,64	20211221	20250630	1	8000000	8000000	3999996	381831.82	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000680	234273	45317054	Komerční banka, a.s.	Ú	Rekonstrukce Karlovarské silnice	CZK	1,01	20200819	20231231	1	5000000	4999752.59	4999752.59	80188.34	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000682	234338	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV 650 EO Dřerovice	CZK	4,65%	20230531	20440320	1	19000000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000683	234346	45317054	Komerční banka, a.s.	Ú	financování inv.akcí-kanalizace a ČOV v obci Dřínov, Drchkov, kanalizační přípojky, vodovod Drchkov	CZK	2 % p.a.	20200225	20360731	1	15000000	15000000	2416657	729682.39	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000684	234362	45317054	Komerční banka, a.s.	Ú	Výstavba společné stezky, chodníků u II/201 a III/2012 v Horním Bezděkově	CZK	4,55	20220330	20311231	10	21000000	20741646.87	3000000	1057022	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000685	234371	45317054	Komerční banka, a.s.	Ú	kanalizace,ČOV	CZK	8,22	20120710	20271220	1	4000000	4000000	2933304	682442.78	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000690	234443	45317054	Komerční banka, a.s.	Ú	Kanalizace a ČOV	CZK	0,55	20160808	20260808	1	9000000	7848638	5901599.73	181870.62	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000691	234451	45317054	Komerční banka, a.s.	Ú	Dofinancování projektu "Nové centrum obce Jarpice"	CZK	1,58	20210108	20431231	3	16000000	16000000	1454544	618622.98	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000691	234451	45317054	Komerční banka, a.s.	Ú	Dofinancování projektu-"Jarpice-kanalizace a ČOV"	CZK	5,10	20230609	20480331	3	17000000	17000000	0	165687.54	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000698	234541	45244782	Česká spořitelna, a.s.	Ú	Financování dostavby II.etapy kanalozace -stavba přípojek	CZK	3,95	20070305	20261231	3	5000000	4999801	3330008	2006351.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000698	234541	45244782	Česká spořitelna, a.s.	Ú	Projekt I. koupě nemovitosti č.p. 1 na poz.3/1,3/2,4. a Projekt II. vypr.projekt dokum. na novou MŠ	CZK	Pribor + 0,87	20210429	20410820	1	6000000	5797900	700000	864122.56	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000698	234541	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce místní komunikace Dlouhá-Knovíz	CZK	2,58	20190208	20290228	1	3600000	3600000	2007504	328942.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000698	234541	45244782	Česká spořitelna, a.s.	Ú	financování koupě traktoru a štěpkovače	CZK	1měs.PRIBOR + marže 0,89 % roč	20220127	20260220	1	800000	747328.5	366740	82932.22	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000699	234583	45244782	Česká spořitelna, a.s.	Ú	financování rekonstrukce místních komunikací	CZK	2,3	20140619	20251220	1	16000000	15877533.09	13918400	971524.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000702	234681	45317054	Komerční banka, a.s.	Ú	dokončení kanalizace	CZK	0,42 1MPribor	20160208	20260208	1	7000000	5375354.3	5375354.3	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000704	234729	45244782	Česká spořitelna, a.s.	Ú	Dostavba kanalizace a vodovodu	CZK	2,09	20091216	20290430	1	7310000	7310000	4759882.4	2797755.74	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000704	234729	45244782	Česká spořitelna, a.s.	Ú	Vydražené nemovitosti	CZK	1,1	20160512	20250731	1	3300000	2900000	2391146	155776.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000708	234788	45244782	Česká spořitelna, a.s.	Ú	splacení dluhu u KB	CZK	1,98	20190327	20260320	1	15600000	15324451.2	7910000	1082343.59	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000708	234788	45317054	Komerční banka, a.s.	Ú	dofinancování projektu "kanalizace a ČOV Pchery - II.etapa"	CZK	1,77	20171002	20320831	3	25000000	24851190	9375030	1796674.38	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000709	234796	45317054	Komerční banka, a.s.	Ú	Dofinancování projektu: Kanalizace a čistírna odpadních vod	CZK	1,89	20190417	20390228	1	32000000	32000000	7004289	496018.25	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000709	234796	45317054	Komerční banka, a.s.	Ú	Nákup nemovitosti	CZK	2,03	20210517	20351130	1	5900000	5900000	1023150	104919.44	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000710	234818	45244782	Česká spořitelna, a.s.	Ú	splacení úvěru, splacení půjčky fyzické osobě	CZK	2,05 % p.a.	20131218	20271231	3	5000000	5000000	3776000	756939.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000712	234834	45317054	Komerční banka, a.s.	Ú	koupě pozemku	CZK	4,33	20211222	20270531	1	2000000	2000000	793109	62784.82	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000713	234851	45317054	Komerční banka, a.s.	Ú	nákup nemovisoti Řisuty čp. 88	CZK	0,87	20170804	20251231	1	2700000	2700000	2700000	70324.74	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000721	235083	1350	Československá obchodní banka, a. s.	Ú	navýšení kapacity ČOV	CZK	pohyblivá + pribor 0,17% p.a.	20220711	20430331	1	30000000	13810211.62	1000000	1024482.56	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000722	235091	45244782	Česká spořitelna, a.s.	Ú	hřiště,chodníky,rekonstrukce OÚ	CZK	5,3	20170607	20321220	1	6000000	5996152.07	2400120	510400.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000722	235091	45244782	Česká spořitelna, a.s.	Ú	kanalizace	CZK	0,69	20150715	20260420	1	18000000	18000000	13800000	754475.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000725	235156	45317054	Komerční banka, a.s.	Ú	Dofinancování a předfinanc. projektu Rekonstrukce has. zbroj. a refinancování zůstatku souč. úvěru	CZK	2,28 %	20190723	20331231	1	9374686	9374686	5877771.7	534688.03	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000725	235156	236977	Město Kralupy nad Vltavou	NFV	Profinancování stavby Cyklostezka Kralupy nad Vltavou - Zákolany	CZK	0	20230502	20321031	1	7620462	7620462	600000	0	Not Found		N/A	N/A	N/A
80	100	2023012	1000000725	235156	236977	Město Kralupy nad Vltavou	Ú	Profinancování stavby Cyklostezka Kralupy - Zákolany	CZK	0,44	20190924	20291031	1	6073353	6073353	2429340	582306.51	Not Found		N/A	N/A	N/A
80	100	2023012	1000000728	235211	45317054	Komerční banka, a.s.	Ú	dofinancování projektu Žižice-rekonstrukce,modern.a navýš.kapacity MŠ	CZK	4,50 %	20220330	20280228	1	5000000	5000000	555570	217143.61	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000730	640425	45317054	Komerční banka, a.s.	Ú	vodovod	CZK	0,78	20161215	20311031	1	2000000	2000000	919520	70477.57	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000731	640433	45244782	Česká spořitelna, a.s.	Ú	výstavba mateřské školy	CZK	1M PRIBOR + marže 0,76% ročně	20170803	20281220	2	12363387.73	12363387.73	11819080.43	289239.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000731	640433	45317054	Komerční banka, a.s.	Ú	Dofinancování výstavby chodníků a místní komunikace v obci Královice	CZK	4,92 %	20230831	20441231	3	5000000	4987277.68	0	47705.71	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000731	640433	45317054	Komerční banka, a.s.	Ú	výstavba kanalizace a ČOV	CZK	1,51% p.a.	20210203	20431231	3	16000000	16000000	2241399	513569.09	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000732	640441	45317054	Komerční banka, a.s.	Ú	Výstavba kanalizace	CZK	2,43	20130625	20320520	10	3500000	3500000	1785154.97	662019.5	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000732	640441	45317054	Komerční banka, a.s.	Ú	Výstavba ČOV	CZK	3,37	20121010	20361220	10	1544541	1544541	1082747.79	414972.35	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000735	640476	45317054	Komerční banka, a.s.	Ú	Dofinancování projektu Vrbičany kanalizace 2. etapa	CZK	1,73	20200923	20341231	10	8000000	8000000	1714284	318965.52	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000737	640492	45317054	Komerční banka, a.s.	Ú	Dofinancování projektu "Veřejný vodovod".	CZK	1,78	20140710	20240531	1	1831000	1830235.2	1746992	168942.84	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000739	640514	45244782	Česká spořitelna, a.s.	Ú	Vodovod	CZK	1,2	20170412	20371220	1	5000000	5000000	1500120	310540.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000744	640573	45317054	Komerční banka, a.s.	Ú	Veřejné osvětlení	CZK	1,96	20170904	20230930	10	216348	216348	216348	13231.55	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000744	640573	45317054	Komerční banka, a.s.	Ú	ČOV	CZK	2,25	20180802	20301230	10	5000000	5000000	2083320	468899.9	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000745	663948	45317054	Komerční banka, a.s.	Ú	Předfinancování projektu Sociální byty Hobšovice	CZK	1M PRIBOR + 0,64%	20200423	20230930	1	5000000	5000000	5000000	12229.61	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000748	663972	45244782	Česká spořitelna, a.s.	Ú	splašk.kanalizace a oprava vodovodního řadu	CZK	0,98 %	20140919	20300620	1	5000000	4563770.99	2900600	383186.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000749	663981	45317054	Komerční banka, a.s.	Ú	splacení starého úvěru + nákup budovy	CZK	2,07	20210319	20350831	3	6500000	6500000	1178372	354952.96	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000751	875481	45244782	Česká spořitelna, a.s.	Ú	financování projektu "Dostavba II. stupně ZŠ Svárov"	CZK	2,08	20190617	20300731	1	10000000	5420639.23	3416735	273358.79	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000752	875503	45317054	Komerční banka, a.s.	Ú	Dofinancování projektu "Stradonice - kanalizace a ČOV, vodovod a vodojem"	CZK	4,76	20230329	20480229	3	9000000	8673232.26	0	125791.83	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000863	234516	45244782	Česká spořitelna, a.s.	Ú	Panelové domy	CZK	IRS 5Y+0,8%	20020624	20270531	3	100000000	100000000	97028190.45	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000863	234516	45317054	Komerční banka, a.s.	Ú	Investiční akce Města	CZK	3M PRIBOR-0,115%	20210629	20410630	1	1300000000	1150821652	0	120107272.8	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000863	234516	20729	Státní fond životního prostředí České republiky	Z	Zimní stadion - technologické chlazení	CZK	0,45%	20230411	20331231	1	43635792.96	43635792.96	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000000867	234397	45317054	Komerční banka, a.s.	Ú	Rekonstrukce Nové ulice	CZK	2,16	20200311	20261130	1	9618679.41	9618679.41	5138893	570821.23	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000867	234397	45317054	Komerční banka, a.s.	Ú	Výstavba Komunitního centra	CZK	1,54	20171128	20231231	1	9000000	9000000	9000000	419681.8	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000867	234397	61061344	SG Equipment Finance Czech Republic s.r.o.	Ú	Pořízení cisternové automobilové stříkačky	CZK	7	20230905	20270815	1	4934368.63	4934368.63	463819.72	0	SG Equipment Finance Czech Republic s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2023012	1000000868	234559	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce, přestavba a  přístavba a přístavba víceúčelové budovy	CZK	7,5	20230322	20281220	1	5000000	4038605.22	0	188861.78	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000921	235334	45244782	Česká spořitelna, a.s.	Ú	Parkoviště Klučovská	CZK	0,52	20150624	20231031	1	6500000	6500000	6500000	189923	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000921	235334	45244782	Česká spořitelna, a.s.	Ú	Přednádraží	CZK	2,18	20121219	20250925	1	35000000	35000000	33800000	4427063.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000921	235334	45317054	Komerční banka, a.s.	Ú	ZZN	CZK	0,49	20180209	20261030	1	14700000	14700000	2700000	412359.3	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000921	235334	45317054	Komerční banka, a.s.	Ú	povolený debet	CZK	11,99	20141208	29991231	1	14600000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000921	235334	45317054	Komerční banka, a.s.	Ú	Školní stravování	CZK	0,98	20201203	20301231	1	20000000	20000000	1500000	444589.94	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000951	235415	45244782	Česká spořitelna, a.s.	Ú	Jestřabí Lhota ČOV a splašková kanalizace	CZK	1,77	20191115	20441031	1	32000000	32000000	2479722	1477880.05	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000954	235253	45317054	Komerční banka, a.s.	Ú	dofinancování stavby kanalizace a ČOV	CZK	5,21	20230426	20510331	1	16000000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000956	235288	45244782	Česká spořitelna, a.s.	Ú	Realizace projektu "Mateřská škola Břežany II"	CZK	0,83	20150605	20231215	1	12000000	12000000	12000000	455415.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000958	235326	45317054	Komerční banka, a.s.	Ú	investiční akce-rekonstrukce veřejného osvětlení Bořetice, přeložka silnice III/12552 Bořetice	CZK	pohyblivá	20200707	20301231	1	8000000	8000000	8000000	130049.67	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000959	235369	1350	Československá obchodní banka, a. s.	Ú	intenzifikace ČOV a rozšíření zásobování vodou	CZK	měsíční PRIBOR a 0,7% p.a.	20200604	20401227	1	7859985.91	7859985.91	1325916	535822.04	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000959	235369	1350	Československá obchodní banka, a. s.	Ú	kontokorent	CZK	Z-denní PRIBOR a 0,5% p.a.	20210415	20251229	1	2200000	2200000	21445.13	145074.31	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000959	235369	1350	Československá obchodní banka, a. s.	Ú	nákup pozemků	CZK	měsíční PRIBOR a 0,7% p.a.	20190830	20271227	1	2743255	2743255	1371648	143140.53	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000959	235369	1350	Československá obchodní banka, a. s.	Ú	výstavba MŠ II.etapa	CZK	měsíční PRIBOR a 0,7% p.a.	20180308	20330425	1	9466099	9466099	7113385	192156.85	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000959	235369	64948242	UniCredit Bank Czech Republic and Slovakia, a.s.	Ú	refinac.zápůjček	CZK	měsíční PRIBOR a 0,7% p.a.	20230711	20280730	1	12660000	12660000	351665	409167.33	UniCredit Bank Czech Republic and Slovakia, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000961	235458	20729	Státní fond životního prostředí České republiky	Ú	kanalizace a ČOV Konárovice	CZK	1	20131231	20241231	3	10880854	10880854	9805429.51	20275.02	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000000961	235458	44848943	Národní rozvojová banka, a.s.	Ú	kanalizace Zadní Zájezd	CZK	2,81	20230822	20341208	1	5630918	5630917.21	0	51232.92	Národní rozvojová banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000966	235547	28093658	SČO s.r.o.	NFV	výstavba vodovodu	CZK	0	20200902	20300131	1	640000	640000	80000	0	SČO s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2023012	1000000967	235555	45317054	Komerční banka, a.s.	Ú	výstavba vodovodu	CZK	3,39	20220330	20421231	4	10000000	9999988.87	500040	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000967	235555	1350	Československá obchodní banka, a. s.	Ú	výstavba kanalizace a ČOV	CZK	1,9	20200227	20371228	4	12000000	12000000	2068965.5	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000969	235571	45317054	Komerční banka, a.s.	Ú	kanalizace Nebovidy-Hluboký Důl	CZK	0,56	20170104	20271115	1	11000000	11000000	6600024	296224.29	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000973	235644	20729	Státní fond životního prostředí České republiky	Ú	Splašková kanalizace Polepy	CZK	0,45	20180228	20311231	1	16911911.76	16911911.76	5989635.5	250507.69	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000000974	235652	45244782	Česká spořitelna, a.s.	Ú	kanalizace a ČOV	CZK	0	20151210	20311220	2	25000000	25000000	11666760.45	129396	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000976	235695	25148117	AVE Kolín s.r.o.	Z	Zajištění závazků	CZK	0	20230721	20280131	1	845000	845000	0	0	AVE Kolín s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2023012	1000000976	235695	47538457	Energie AG Kolín a.s.	Ú	Výstavba kanalizace	CZK	0	20031223	20251231	3	1800000	1800000	1596502.8	0	Energie AG Kolín a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000979	235768	45317054	Komerční banka, a.s.	Ú	spolufinancování akce "Splašková kanalizace a ČOV - obec Svojšice, Bošice, Nová Ves III.	CZK	1,33	20210128	20370430	1	20000000	20000000	2608800	474569.81	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000980	235776	45244782	Česká spořitelna, a.s.	Ú	Financování výstavby vodovodu a kanalizace	CZK	0,59	20160610	20301231	1	25000000	24635468.73	11301480	712616.67	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000983	235814	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV	CZK	1,09	20170130	20380831	1	25000000	22479466.93	6325726.69	1122529.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000984	235857	45317054	Komerční banka, a.s.	Ú	Kanalizace a ČOV	CZK	7,58	20170424	20271231	4	10000000	9945720	6000048	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000985	235865	1350	Československá obchodní banka, a. s.	Ú	Přístavba ZŠ  T.G.Masaryka Velim,Cyklostezka Vítězov Velim, Revitalizace Brownfieldu Piánka Velim	CZK	02,52%, fixace na 5 let	20181219	20341230	1	29500000	29500000	29500000	2054071.48	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000986	235873	1350	Československá obchodní banka, a. s.	Ú	Navýšení kapacity MŠ	CZK	0	20231212	20240925	1	23000000	16271452.6	0	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000986	235873	1350	Československá obchodní banka, a. s.	Ú	Podtlaková kanalizace	CZK	0	20141007	20301231	1	22500000	22500000	11875000	2000156.99	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000986	235873	20729	Státní fond životního prostředí České republiky	Z	Podtlaková kanalizace	CZK	0	20141121	20251231	1	5465136.01	5465136.01	4903270	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000000986	235873	20729	Státní fond životního prostředí České republiky	Z	Vodovod	CZK	0	20181220	20391231	1	22229447.02	22229447.02	4499954.89	180757.71	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000000987	235890	45244782	Česká spořitelna, a.s.	Ú	Nemovitost Dobré Pole	CZK	0,93	20200708	20270630	1	5000000	5000000	2469881	61847.46	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000987	235890	45244782	Česká spořitelna, a.s.	Ú	Vodovod	CZK	4,44	20230701	20441231	1	27067000	17308811.54	0	165520.73	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000987	235890	45317054	Komerční banka, a.s.	Ú	Nemovitost Vitice	CZK	0,66	20170216	20240130	1	3630320	3630320	3614891.44	7630.55	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000987	235890	63998980	ČSOB Leasing, a.s.	Ú	Traktor Kubota	CZK	0	20191127	20241123	10	974473	974473	795876.63	76.35	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000987	235890	63998980	ČSOB Leasing, a.s.	Ú	Vozidlo Dacia	CZK	8	20200807	20230807	10	253197	253197	253197	10585.32	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000987	235890	63998980	ČSOB Leasing, a.s.	Ú	Vozidlo Zebra	CZK	8	20200806	20230806	10	500000	500000	500000	15402.38	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000988	235911	45317054	Komerční banka, a.s.	Ú	Výstavba čistírny odpadních vod, kanalizace a vodovodu v obci Volárna ve Středočeském kraji	CZK	0,85% p.a. +1M PRIBOR	20170329	20260831	1	7000000	6999999.95	5845600	712979.78	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000000990	235962	1350	Československá obchodní banka, a. s.	Ú	vybudování kanalizace	CZK	2,8	20170329	20290329	1	13000000	13000000	6000000	1424631.82	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
